date,NBUW,DXBT,KPEL,JMDX,PHRL,QIAO,ZLZM,WJIN,NOKG,JFAI,DQMQ,JTRD,YSCS,TKAD,PFBO,GGUX,YMWW,OVCY,GTIY,BMZL,FLGY,VRMZ,RMSX,KZER,ZURV,UTPJ,FUNW,RFYJ,BNKK,DSJS,IRMF,IRZY,PBDJ,WKXL,BUFI,RPWC,QEAM,UIGI,MKAP,PMFE,NTIW,DGUN,KXPJ,INDR,LZYJ,GLBF,TVXF,STHM,FZPF,DIIJ,HCUY,JKNN,TCUN,ROEQ,KTTB,BTLQ,FCHX,RVSY,KTAD,NZST,YKPU,OZDD,FFBX,IHRO,LRAW,HRMI,FIXI,KFZA,PVNQ,PIVW,ZDSW,MVLW,VDCL,WATA,GUUW,HLOI,SBCP,QIJN,IWYW,FIEP,GGFP,OWQF,RWHY,PTHJ,IHXT,CCOD,WJIV,ZFIF,YGUK,WBDC,NNKR,KZFJ,YCTF,MIXE,HQXF,VPCN,CYIQ,EVDG,CNPB,WQGP,Total,Day,Weekday,WeekYear
2011/01/30,15303.56,15453.6,15303.56,14853.45,15303.56,15003.48,14403.35,15003.49,15003.49,14703.42,14703.42,15153.52,15453.59,15603.63,15603.63,14853.45,15453.59,15453.59,14553.38,14853.45,15603.63,14853.45,14553.39,15303.56,15453.59,15303.55,15303.56,16203.77,13653.17,15453.59,14703.42,16053.73,14853.45,15603.62,16353.8,15903.7,13803.21,14853.45,15753.66,15003.49,14853.45,15003.49,15753.66,15453.59,15303.56,15453.6,15153.52,14403.35,15303.56,15153.52,15003.49,15303.56,15453.59,15303.56,14253.31,16053.73,14553.38,14853.45,15903.7,15303.56,15153.52,14853.45,15153.53,15003.49,15453.59,15003.49,15603.63,14853.45,14703.42,14253.31,15603.62,15453.6,14553.39,15453.59,15003.48,15153.53,14853.45,15153.53,15153.53,15153.52,14703.42,15303.56,15303.55,14853.45,14703.42,14553.38,15603.63,14403.35,15003.49,13803.21,15303.56,15753.66,15603.63,14703.42,15153.52,15603.62,14553.38,15003.49,15153.52,14553.38,1511601.3899999997,395,6,04
2011/02/01,15305.32,15155.26,15305.32,14855.16,16055.57,15455.36,15005.21,14555.05,15005.22,15005.22,15755.47,14705.1,15155.26,15455.36,15005.21,15005.2,15005.21,14555.05,14855.15,15155.26,15155.26,14705.1,14104.9,14855.16,15455.36,14555.05,15005.21,15155.27,15455.37,14855.15,15605.42,14555.05,15305.31,15005.2,15155.26,15155.26,15305.31,14855.15,15005.21,15455.37,15455.37,14104.89,14254.94,15005.21,15305.31,14405.01,15155.26,15155.26,15005.21,15155.25,14405,15455.37,14855.15,15305.32,16055.57,15155.25,15455.35,15605.41,14405,15755.47,14705.11,14855.15,15455.37,14705.1,15305.32,14254.96,15305.32,15305.31,14855.16,14104.89,15005.2,14855.16,15005.21,15305.32,14405,15455.37,15005.2,14855.16,15305.32,15155.26,14555.06,15755.47,14705.1,15305.31,14855.16,14855.15,14705.11,15155.26,15005.21,14855.16,15155.26,14555.05,13954.84,13954.85,14104.89,15455.36,15305.31,15305.31,14254.95,15605.41,1501121.04,397,1,05
2011/02/02,14857.47,14407.25,14557.32,15457.78,15157.63,14557.33,15007.55,15157.63,15007.55,15607.85,15307.71,15157.63,15457.78,15307.7,14407.25,15157.63,15157.63,15007.56,15007.56,15607.86,14407.25,14857.48,14707.4,14557.32,15307.7,15007.56,15307.7,14707.4,14707.4,15157.63,15607.85,14707.4,15157.63,15157.63,14107.1,15157.63,14707.4,14857.48,15157.63,14407.25,15007.55,15157.63,14257.18,15908,15157.63,15157.62,14557.33,14857.48,14707.4,14557.33,15457.78,13957.02,14407.25,14407.25,15457.78,15757.93,14557.33,15157.63,15157.63,14407.25,15157.63,15157.63,15007.55,14557.33,15157.63,15307.7,14257.17,15007.55,15007.55,14707.4,14857.48,15157.62,14407.25,15457.78,15007.56,14707.4,14857.48,15307.7,14707.4,15908.01,15157.62,15457.77,14857.48,15908.01,15757.93,13957.03,15607.85,14707.4,14857.47,15307.7,15307.7,14707.4,15307.7,15307.7,15457.78,15307.71,15757.93,15307.7,15157.63,14407.26,1500455.0999999999,398,2,05
2011/02/03,15157.95,14707.71,14707.71,14107.39,14107.39,14857.79,14857.79,14257.47,15007.87,15608.18,15157.94,15308.02,15608.18,15608.18,14557.63,14857.79,15157.95,15458.1,15007.87,15608.18,14707.71,14857.79,14857.79,15157.95,14257.47,14407.55,15458.1,15007.87,14257.47,15608.18,15157.95,14257.47,14857.79,15157.94,14857.79,14407.55,14857.79,15458.1,15157.95,15157.95,15157.95,14707.71,14857.79,14857.79,14857.79,15007.87,15308.02,15758.26,14557.63,15007.87,15308.02,14857.79,14857.79,15007.87,14557.63,15007.87,15157.94,15157.94,15157.95,14707.71,15308.02,15908.34,14857.79,14557.63,15608.18,15308.02,15308.02,14407.55,14257.47,15157.94,14407.55,15007.87,15458.1,15758.26,14707.71,14857.79,14857.79,15308.02,15308.02,15758.26,14407.55,14857.79,15157.94,15007.87,14857.79,14407.55,15308.02,14857.79,14707.71,15608.18,14707.71,14407.55,15458.1,14557.63,14257.47,15308.02,14707.71,15308.02,14557.63,14707.71,1496734.51,399,3,05
2011/02/04,15008.67,15909.2,15308.85,15008.67,16059.28,15759.1,15759.11,14858.59,14858.59,15158.76,14408.32,14708.5,15458.93,14858.59,15008.67,15008.67,15008.67,14558.41,14708.5,15008.67,14258.24,15008.67,14558.41,15008.68,14858.59,14858.58,14708.5,15909.2,16059.28,15008.67,15609.02,15008.67,14858.58,14558.41,15458.93,14108.15,15759.11,14708.5,15609.02,14408.33,14558.41,15158.76,15609.02,14708.5,14858.59,14858.59,14408.33,15158.76,15458.93,14708.5,15308.85,14558.41,15458.93,15458.93,15308.85,15458.93,15158.75,14708.5,14408.33,14858.59,13657.89,14858.58,15308.85,14858.59,15458.93,14408.33,15008.68,15308.85,15158.76,15609.02,14708.5,15308.85,15458.94,14708.5,14258.24,14708.5,14408.32,14558.41,14558.41,15458.93,16059.28,14858.59,15158.76,14858.58,15909.19,14708.5,14858.59,15458.93,15609.02,15158.76,14408.33,15008.67,14108.15,14708.5,14258.24,15008.67,14558.41,14708.5,14108.15,14858.58,1499066.2299999997,400,4,05
2011/01/31,14705.66,15606,15155.83,14555.6,15606.01,15305.9,15455.94,14405.55,15305.89,15606,14855.72,15155.84,15756.06,14555.6,15005.78,15455.95,14105.43,15305.9,14855.73,15305.9,15155.83,15606.01,15005.77,15005.77,15756.07,14255.49,15606.01,15005.77,15155.83,14105.44,15005.77,15005.78,15906.13,15005.79,13805.32,14555.6,14405.55,14555.61,14855.72,14105.43,15005.78,15305.89,14105.43,13955.37,14855.72,15305.89,14255.49,14855.72,15005.78,14405.55,15305.89,14705.66,15455.95,14855.72,14555.6,15155.84,15606.02,15005.78,14705.66,16356.3,15305.89,15005.78,15455.94,15305.89,14705.66,14855.71,14555.6,15906.12,14705.66,14855.72,15305.9,15756.06,13955.37,14405.54,15455.96,15155.83,14705.67,14855.72,15155.83,14705.66,14405.54,14855.72,14405.55,15155.84,15455.95,15756.07,15155.83,15305.89,15005.77,14255.48,15155.83,15906.12,14705.66,15005.77,15155.84,15455.95,14855.72,15005.78,14705.66,15756.08,1500277.5800000008,396,0,05
2011/02/05,14560.36,14860.57,15010.68,15160.79,15010.68,15010.69,14560.36,14410.26,15310.89,14860.57,15461.01,15310.9,14710.47,14710.47,15310.9,14560.36,14860.57,14410.26,15461.01,14710.47,14110.04,14560.36,14560.36,14860.57,15160.79,14260.15,16361.65,14860.57,15761.22,15911.33,15010.68,15160.79,14710.47,15310.9,15010.69,14710.47,14560.36,14260.15,15310.9,15160.79,14710.47,14260.15,15310.9,14710.47,14710.47,16061.42,14860.58,15310.9,15310.9,14860.58,15010.68,14410.25,14860.58,15611.11,14710.47,14710.47,14860.59,15160.79,15160.79,15761.22,15160.79,14710.47,15761.21,15761.22,14110.04,14860.57,14560.36,14110.04,15160.79,15010.69,14410.26,16211.53,15461,14410.25,14410.26,14710.46,14560.37,14410.25,14560.36,15160.79,14710.46,14260.14,14560.37,13659.73,15310.89,15160.8,14560.36,15761.21,15310.89,15010.68,15310.89,14560.36,14110.04,15160.78,14560.36,15160.79,15010.69,15761.22,14710.47,14560.37,1492962.51,401,5,05
2011/02/06,16060.9,14409.78,14709.98,15610.59,14559.88,15310.38,15460.49,14409.77,15160.29,14559.88,14409.77,15010.18,15910.79,15010.18,15160.28,14409.77,15160.28,14409.77,15310.38,14559.87,14109.57,14109.57,14409.78,15460.49,14559.87,15310.38,15460.49,15160.29,15310.39,15310.38,14860.08,15010.18,15910.79,15310.37,14559.87,15160.28,15010.18,15610.59,15010.18,15160.28,14409.78,15610.59,15310.38,13659.27,15160.28,15610.6,15310.38,15010.18,14559.88,15010.17,14860.08,14860.08,14559.87,14860.08,15310.39,14709.97,14709.97,14860.08,15760.69,15610.59,14709.98,15310.38,15160.29,14709.98,15310.39,15460.5,15010.19,15310.38,14860.08,14860.07,14259.67,15160.29,15760.7,15160.29,15610.58,14709.99,14860.07,15160.29,14259.68,15460.48,14709.99,15460.49,14409.77,14709.97,15160.29,15010.17,14259.68,16060.9,15460.49,14259.68,14409.78,15760.69,16060.89,15160.29,15160.28,15760.69,15460.48,15010.18,15460.49,14109.56,1503119.5699999996,402,6,05
2011/02/07,15913.45,14862.56,14412.18,15162.82,15312.94,15012.7,14412.18,15162.82,14712.43,14712.43,15613.2,15312.94,14562.31,14562.31,15012.69,15162.82,15312.94,14562.31,14862.57,15012.69,15312.94,14412.18,14712.43,14562.31,15463.07,14712.44,14412.18,15162.81,15012.69,15463.08,15913.45,15012.69,14712.44,14712.45,14111.93,14562.31,14712.44,15763.33,15613.2,15613.2,15763.32,14862.57,15312.95,15162.82,14111.93,15162.81,15012.69,14412.18,14862.56,15463.08,14862.57,15012.69,15012.69,14262.05,15463.07,15162.82,13961.81,14862.57,15162.82,15613.2,15312.94,14562.31,14712.43,15162.82,15162.82,15012.68,15012.69,14712.44,15463.07,15312.95,14712.44,15463.07,15162.81,15312.94,14862.57,15312.94,14262.06,15012.69,15012.69,15162.82,14412.17,15012.69,14712.44,15463.08,15913.45,15012.7,15012.69,15312.94,14712.43,15162.81,15613.2,15312.94,14262.06,14562.31,16363.83,14562.31,14862.57,15162.82,15913.45,14712.45,1501869.5799999991,403,0,06
2011/02/08,15012.66,15312.91,15312.91,15012.66,14712.41,15763.29,15012.66,15613.16,14862.54,15613.17,15613.16,15312.91,14862.53,14712.41,14862.53,14862.53,14712.41,15012.66,15763.29,14412.15,14562.28,15613.17,14562.28,14862.53,14562.28,15312.91,15162.78,14862.53,14862.53,14862.53,15162.79,14562.28,15312.91,14412.15,15312.91,15012.66,15162.78,15312.91,14862.53,15463.04,15463.04,15162.78,15162.78,14712.41,15012.66,15312.92,15012.66,15463.04,14712.41,14712.4,14262.03,15463.04,15312.91,14712.41,15312.91,15012.66,14862.53,14862.53,15162.79,14862.53,14412.15,15613.16,14562.28,14712.41,15312.91,14862.54,15162.79,15613.17,15162.79,15613.16,15162.78,15463.04,15763.29,15463.04,14862.53,15162.79,15613.16,15312.91,14712.41,14712.4,15162.79,15463.04,14862.53,15463.04,14262.03,15613.16,14712.41,14262.03,15613.17,14562.28,15763.29,15312.91,15012.66,15763.29,15463.04,14712.4,15162.78,15012.66,14562.28,14412.15,1507120.8200000008,404,1,06
2011/02/09,14713.6,15013.88,14713.6,14563.47,14263.19,14863.74,15614.44,15013.88,15013.88,15013.88,14563.46,15164.02,16214.99,14713.6,15013.88,14713.6,14863.74,15464.3,15013.88,14563.46,15314.16,15914.71,15464.3,14863.74,15013.88,15013.88,14563.46,15464.3,14413.33,15013.88,14563.47,14563.46,15764.57,15013.88,14413.33,15614.44,14413.33,15164.02,15464.3,15614.44,15013.88,14563.46,15164.02,15464.3,14863.74,15314.16,15314.16,14863.74,14863.74,15614.44,15314.16,14713.6,15164.02,14413.33,14713.6,14863.74,15164.02,15914.71,14863.74,15013.88,15614.44,14863.74,15164.02,15614.44,15464.3,15314.16,14263.19,15464.3,16665.41,15013.88,14413.33,15164.02,15314.16,14413.33,15464.3,15164.02,14263.19,15314.16,15464.3,15013.88,15464.3,14263.19,14263.19,15314.16,15314.16,14563.46,14713.6,15314.16,15614.44,14413.33,14863.74,14563.46,15013.88,14863.74,14113.05,15464.3,14863.74,14413.33,15314.16,14863.74,1502889.5099999995,405,2,06
2011/02/10,15916.47,14865.38,15165.69,14414.92,15315.85,14865.39,14565.07,14715.23,14865.38,15165.69,14414.92,15165.7,15165.69,15315.85,16066.63,15165.7,15165.69,14264.77,14865.39,15466.01,15015.54,15466.01,15015.54,14715.23,15015.54,15015.54,15616.16,14414.91,14414.92,14565.08,15165.69,15015.54,15015.54,14865.39,14264.77,14865.38,15165.7,15315.85,15015.54,14565.07,15766.32,14114.61,15616.16,15165.69,15616.16,14865.38,15015.54,14865.38,15165.7,15015.54,16066.63,14865.38,0,14865.38,14565.07,15165.7,14865.39,15315.85,15616.16,14264.76,14715.23,15015.54,14865.38,15315.85,15466,14865.38,15916.47,14565.07,14414.92,15916.48,15015.54,15015.54,15315.85,14565.07,14565.08,15466,15616.17,15015.54,15015.54,15165.7,14264.76,15315.85,14264.77,14865.39,15315.85,15165.7,15015.54,15015.54,15315.85,14715.23,14264.76,15616.16,15015.54,15466,15315.85,15165.7,15165.7,14565.08,15165.69,15015.55,1488040.02,406,3,06
2011/02/11,14865.06,13513.7,14865.06,14564.76,15465.67,14714.9,15315.52,15165.36,15465.68,15315.52,14414.6,14264.45,14865.06,14865.06,15015.21,14714.9,15615.82,15165.36,15315.51,14264.45,14564.76,15015.21,15765.98,14714.91,15615.82,14264.45,14564.75,14264.46,15315.52,15315.51,14714.91,15315.52,16066.27,14865.05,14564.75,15615.82,15615.82,14714.91,15015.21,15165.37,15615.82,16066.28,15615.82,14865.06,15765.97,14714.92,14714.91,15165.37,15615.82,15465.66,14865.06,14414.61,0,15165.37,14564.76,15015.21,14714.9,15315.51,15315.52,15465.67,14564.76,14714.9,14414.61,16216.43,14714.91,14714.92,14865.07,15765.97,14414.61,14414.6,14564.75,14114.3,14714.91,15165.37,15465.66,15465.68,14414.6,15015.22,15015.22,14865.06,14414.61,15765.98,14414.6,14714.9,14264.45,15165.36,15465.67,14714.91,14714.91,15765.98,15165.37,15015.21,15465.67,15015.22,14714.91,15465.67,14114.3,15465.67,15015.21,15165.35,1484854.39,407,4,06
2011/02/12,15167.96,15468.31,14266.89,14717.42,15318.14,14417.08,15318.13,15468.32,14266.89,15468.31,16069.03,15318.14,15318.14,15167.96,15017.78,16069.03,15167.96,14867.61,14717.43,15768.67,15167.96,15017.78,14116.71,14867.6,14867.61,14867.61,15017.78,14717.42,14717.42,15318.14,15167.96,15468.32,14717.43,15468.33,15468.32,15468.31,14717.43,15318.14,15318.14,15167.96,14867.6,15017.78,15468.32,15618.49,15017.78,16069.02,14567.25,14867.6,15618.49,14266.9,15318.14,14417.07,0,14417.07,15468.31,15318.14,14867.62,14867.61,15167.96,14567.25,15768.67,14116.72,14717.42,15618.49,13966.53,15167.95,15618.49,14867.6,14417.07,15468.32,15618.5,15167.96,14567.24,14567.25,15017.79,14717.42,15318.15,14867.6,14266.89,15318.14,15318.13,15318.13,15468.32,15017.79,14867.6,14717.43,13666.18,14867.6,15318.13,15318.13,14867.6,14867.6,15167.96,14417.06,14717.43,15318.14,15167.96,15468.32,14867.6,15017.79,1489013.0699999996,408,5,06
2011/02/13,15167.65,14867.3,15317.83,14867.3,14867.3,15618.17,14717.13,13966.25,15317.83,15768.35,14566.95,15167.65,14867.3,15017.48,15468,15618.17,15918.53,15468,14717.12,15167.65,16068.7,14867.3,15468,14416.78,15167.65,14717.12,15768.35,14867.3,14867.3,15017.47,15317.83,14867.3,15167.65,15317.82,15017.47,15017.48,15017.47,15017.47,15317.83,14566.95,15317.83,15468,14416.77,15167.65,15768.35,15918.53,15618.17,15468,14867.3,14717.12,14266.6,14717.13,0,15167.65,15317.83,15317.82,15618.17,13665.9,15317.83,14566.95,15317.83,15167.65,15468.01,15017.47,14416.78,15468.01,15167.65,16519.22,14867.3,15017.47,15017.47,15317.83,15317.83,16218.88,15167.65,14266.61,15167.64,14566.95,14266.6,15167.65,14717.13,15468,14867.3,14717.12,15017.48,15468,15618.18,14867.3,15768.35,15317.83,15167.65,15017.48,15618.17,15017.48,14867.3,15468,15017.47,14717.13,14416.78,15618.17,1496641.6199999996,409,6,06
2011/02/14,15619.86,14718.72,14268.14,15920.24,14568.53,14418.33,14268.14,14868.91,14868.91,14868.91,15319.48,14268.14,15619.86,15169.29,14868.91,14868.91,14568.52,15169.29,15469.67,15469.67,14718.72,15469.67,15770.05,15319.48,14568.53,15920.24,15319.48,15019.1,14718.72,15169.29,14868.91,15469.67,15469.67,13967.76,15469.67,14418.33,15019.1,15319.48,15319.48,15019.1,14568.52,14868.91,14418.33,13817.57,15770.05,14868.91,14868.91,15469.67,15319.48,14568.53,15619.86,15770.05,0,15319.48,15469.67,15319.48,15920.25,15019.1,14568.52,15319.48,14718.72,15619.86,15469.67,15319.48,14868.91,15770.05,15169.29,14418.33,14868.91,16070.44,15469.67,14868.91,14868.91,14418.33,15619.86,14718.72,15019.1,14568.52,14718.72,15319.48,14268.14,14718.72,14868.91,14718.72,14268.14,14718.72,15019.1,15770.05,15319.48,14718.72,15019.1,15019.1,15019.1,15319.48,15019.1,15319.48,15169.29,15469.67,14868.91,15319.48,1490194.9399999997,410,0,07
2011/02/15,14419.54,14269.34,14719.95,14719.95,15621.17,14719.95,14719.95,14870.16,15020.36,15020.36,15020.36,15320.77,13968.93,15170.56,15621.17,15170.57,15020.36,14870.16,14870.16,14569.75,15170.56,13818.73,15170.56,14870.15,14269.34,15320.77,14870.16,14719.95,14719.95,15470.97,15020.36,14719.95,15170.57,15170.57,15320.77,14870.16,15320.77,15170.56,14870.16,15170.56,15921.58,14419.55,15020.36,15320.77,14719.95,14719.95,15470.97,15020.36,15320.77,15170.57,15170.56,14870.15,15320.77,15320.77,15771.38,15320.77,14719.96,15621.18,14870.16,14870.16,14269.34,14419.55,15170.56,15621.18,13818.73,16221.98,14870.15,15621.17,14870.16,14870.16,15621.18,14870.15,15170.56,15020.36,14870.16,14870.15,15621.18,15320.76,14269.34,14569.75,14870.15,15170.56,14419.55,15170.57,14870.15,15470.97,15020.36,15320.77,15170.56,15170.56,14719.95,14569.75,15320.77,15470.97,15771.38,14569.75,15320.77,14719.95,14870.16,15921.59,1501735.59,411,1,07
2011/02/16,14719.9,14569.69,14569.69,15320.71,15020.3,15020.29,13818.68,14719.89,14419.49,15320.71,14119.08,15020.3,15771.31,14269.28,15170.5,15320.7,14569.69,14870.09,14719.89,15020.3,15170.5,15320.7,15621.11,15170.51,13668.47,15020.29,14419.48,14870.1,16071.72,14870.09,14870.1,14569.69,15320.7,15170.49,15621.11,15020.3,15170.5,15470.91,15320.71,15170.5,15320.71,14269.28,15470.9,14719.89,14719.89,15020.3,14719.89,15020.3,15020.3,14870.09,14419.48,14569.69,15020.3,15320.71,14419.49,15020.29,14870.09,14569.69,15170.5,15170.5,14870.1,14719.89,15470.92,15621.11,15170.5,13818.68,15020.3,15621.11,14569.69,14569.68,15170.5,15320.71,15470.91,15771.32,14870.09,15470.91,15170.49,14719.9,14870.1,15020.3,14569.7,14719.9,15320.7,14569.68,14569.69,14719.89,15320.71,15921.52,14569.69,15320.71,15170.5,15320.7,15470.91,14719.9,14719.89,14419.48,15170.5,15621.11,15320.71,15170.49,1497974.3499999992,412,2,07
2011/02/17,15924.18,15022.81,15323.27,14872.59,15022.82,13971.23,13971.21,15473.5,15623.72,15924.18,15473.51,15623.73,15173.04,15473.5,15473.5,15173.05,15773.96,15623.74,15473.51,15173.05,15022.81,15173.05,15623.73,14722.36,15473.5,15022.82,15022.82,14121.44,15473.5,14722.37,14421.9,15173.05,15022.82,14872.6,14872.59,15022.82,14421.91,14722.36,14572.13,15473.5,14872.59,14722.36,15924.19,15323.27,15473.5,15773.95,15022.82,14722.36,14872.59,14722.37,15323.28,15473.5,15773.96,15473.5,15022.82,15173.05,14572.14,15323.28,14271.68,15773.96,15022.82,14872.59,15623.72,15022.82,14722.36,15473.49,15473.5,15173.05,15022.82,14722.37,15323.28,14722.36,15173.04,15022.81,15323.28,15473.49,15323.28,15323.27,15773.95,15473.51,15173.03,15773.95,14872.6,15473.51,15473.5,14872.6,14572.13,14872.59,14421.9,14572.13,14872.59,14872.59,14421.91,15924.18,15773.96,14872.59,14271.68,14872.59,15623.73,14872.6,1512647.52,413,3,07
2011/02/18,14571.66,15623.23,14421.44,15473,14721.88,15623.22,15623.23,15022.33,14721.89,14872.11,15322.77,15773.45,15623.22,15022.33,15322.78,14571.66,14421.44,14872.1,15322.77,14571.66,14872.11,15623.22,14872.11,14421.44,15022.33,15773.44,14421.43,14421.44,14421.44,15022.32,14872.11,15322.78,15472.99,15172.54,14872.1,15022.33,14872.1,14271.21,14872.11,15172.55,14872.11,14571.66,15322.77,15623.22,15022.33,14872.11,15022.33,15172.55,15623.22,14721.88,15172.55,14271.22,15473,14271.22,15172.55,14571.65,15022.32,15022.33,14721.88,14120.99,14721.88,15322.77,15623.23,15022.33,14872.11,14421.44,15773.45,15172.55,15322.78,14872.1,15022.32,14721.89,14120.99,15172.55,14421.43,15773.45,14571.65,14571.66,14872.11,15172.55,15773.46,14872.11,15322.77,15022.32,15322.78,15022.32,15322.78,15022.33,15473,14872.11,14721.89,15473,15172.55,14421.44,15172.55,14721.88,13970.76,14421.43,15322.78,14120.98,1498026.64,414,4,07
2011/02/19,15024.31,15475.04,14874.06,15174.55,14573.58,15024.31,15475.03,15775.52,14723.82,15625.28,15174.55,15174.55,15475.04,14723.82,15925.77,15024.31,15174.55,14874.07,15775.53,15174.55,15024.31,15324.79,14423.33,15324.79,15475.04,15024.31,14423.34,15324.79,16076.01,15324.8,15174.55,14723.82,15324.8,14423.34,15324.8,15024.31,14423.34,15475.04,15174.55,15024.31,14573.58,15024.31,14423.34,15174.55,15024.31,14573.58,14874.07,15024.31,15024.31,14573.58,14874.07,14874.06,14723.82,15775.52,15775.52,15024.31,15925.77,15174.55,15024.31,15024.31,15475.04,15174.55,15024.3,15024.31,14723.82,16076.01,14723.82,15024.31,14723.82,15324.8,15324.8,15775.52,15024.31,15475.04,15324.8,15625.28,14874.07,14573.58,14874.06,14874.07,15324.79,14874.06,15324.8,15174.55,15174.55,15775.53,15475.04,15174.55,15775.52,15024.31,14723.82,14723.82,15174.55,15475.03,15024.31,14573.58,15324.8,15174.55,15174.55,15024.31,1513098.120000002,415,5,07
2011/02/20,15025.15,15776.41,14724.65,16377.42,15025.15,15175.41,15175.4,14424.15,15776.41,14724.65,15175.41,14874.9,15325.66,14874.9,15926.66,15175.41,15626.16,14273.9,15475.91,14273.9,15025.15,15475.91,15475.91,14874.9,15475.91,15776.41,15626.16,15626.16,14574.4,15776.41,15475.91,15325.66,15475.91,14574.4,14874.9,15175.41,14724.65,14574.4,14574.4,15626.16,15325.66,15325.66,14123.65,15025.15,15175.41,15175.4,14874.9,15175.41,15025.15,15175.41,15325.66,14874.9,15025.15,15475.91,15475.91,16076.92,15325.66,15175.41,15325.66,14724.65,15325.66,15926.66,14424.15,15025.15,15475.91,14874.9,14574.4,15475.91,14574.4,15325.66,15626.16,14874.9,15175.4,15175.41,14874.9,15025.15,15626.16,14724.65,15776.41,15325.66,14874.9,14724.65,15325.66,14724.65,15626.16,13823.14,14874.9,14273.9,15025.15,15475.91,15475.91,15025.15,15175.41,15475.91,14724.65,14574.4,15175.41,14273.9,14123.64,15626.16,1512131.5199999982,416,6,07
2011/02/21,14724.93,14875.18,15025.44,14724.93,14123.91,14574.67,15025.44,14875.18,14724.93,15325.95,14574.67,13522.89,14574.67,14424.42,15325.94,15325.94,15175.69,14875.18,15025.43,13823.4,14123.91,14424.42,14123.91,14424.42,15626.45,15926.96,15626.45,14123.91,15476.2,15626.45,15476.2,14724.92,14875.17,15626.44,16377.72,15025.43,14424.41,13973.65,15476.2,14875.18,15175.69,14574.67,15476.19,14724.93,15325.94,15476.2,14875.18,14875.18,14724.92,15325.94,14574.67,16227.47,15325.94,14875.18,14724.93,15025.43,15476.19,14875.18,14875.18,15776.71,14875.18,14875.18,16077.22,15626.45,15926.96,15325.95,15175.69,15626.45,14724.93,15476.19,15175.68,15476.2,14574.67,16227.47,14875.18,14274.17,15325.94,14724.93,15175.69,14875.18,14724.93,15325.95,13823.39,15325.94,15175.69,15175.68,15175.69,15025.44,14724.93,15476.2,15476.2,15926.96,15476.19,14424.42,15175.69,15476.19,15025.43,14875.18,15025.43,15776.7,1504346.4499999983,417,0,08
2011/02/22,14877.51,14727.24,14727.24,15328.35,14877.52,15328.36,15478.62,14727.24,15178.07,14877.51,14877.52,14576.96,15027.8,15178.08,15478.63,14877.52,13975.85,14877.52,14126.14,14877.52,15027.79,14576.96,15328.35,14576.96,15027.8,14877.52,14727.24,14877.51,14727.24,13825.58,15027.79,15027.8,15478.64,15328.36,14426.69,15328.35,14126.13,15027.8,15628.91,14126.13,15328.35,14727.24,15027.8,14576.96,15779.19,15027.79,14877.52,15027.8,15027.8,14576.97,14877.52,15027.79,14877.52,15178.07,14576.96,15178.08,15628.92,14426.69,14877.52,13975.85,15929.46,15628.91,15628.9,14727.24,15027.79,15178.07,14426.68,15178.08,15178.07,14727.25,14576.97,13975.85,14576.96,14576.96,15178.08,15178.07,14877.53,15779.18,14727.24,14426.69,15328.34,14727.24,14877.53,15178.08,14727.24,14877.53,14727.24,15178.07,15178.07,15628.9,15027.79,15478.63,15027.8,14727.23,14727.24,15027.8,13975.85,14126.13,15027.8,15027.81,1491809.3900000004,418,1,08
